,0
0,29581355.0
1,5888.0
2,3072.0
3,4623.0
4,11722.0
5,79180.0
6,39584.0
7,5538.0
8,13701452.0
9,11001961.0
10,47808.0
11,3489.0
12,3342.0
13,9959053.0
14,4809.0
15,24957.0
16,34437.0
17,20768.0
18,248456.0
19,191466.0
20,144074.0
21,9084.0
22,348475.0
23,6330.0
24,17175.0
25,8015.0
26,2282.0
27,67971.0
28,15815025.0
29,15206108.0
30,7216.0
31,4245630.0
32,256025.0
33,4493384.0
34,11320.0
35,3061.0
36,9851.0
37,5064.0
38,24167011.0
39,1047.0
40,4090.0
41,10463.0
42,1498309.0
43,5565.0
44,64241.0
45,57713.0
46,8101.0
47,8370.0
48,1204.0
49,9307626.0
50,167991.0
51,15845.0
52,99541.0
53,695044.0
54,31005.0
55,4400.0
56,38560195.0
57,11719.0
58,25010928.0
59,740313.0
60,6886.0
61,12554286.0
62,1147073.0
63,576.0
64,837262.0
65,137451.0
66,4962.0
67,62995.0
68,4905.0
69,15955.0
70,5609.0
71,30222.0
72,704047.0
73,341834.0
74,3190525.0
75,30288.0
76,6688.0
77,5995.0
78,202003951.0
79,95577.0
80,37396.0
81,1942569.0
82,3016149.0
83,2600.0
84,5053.0
85,3983.0
86,11071584.0
87,8982.0
88,26097.0
89,3375.0
90,17005332.0
91,62234.0
92,436059.0
93,4875.0
94,3354.0
95,3443.0
96,1326339.0
97,5725.0
98,31629.0
99,10140.0
100,2267.0
101,13010267.0
102,8128.0
103,14569.0
104,16853422.0
105,3453.0
106,3945.0
107,2823.0
108,175922.0
109,11489.0
110,1540.0
111,10402271.0
112,2722420.0
113,1224430.0
114,184805.0
115,15044.0
116,24840.0
117,14350.0
118,3024399.0
119,33123609.0
120,11700.0
121,20142.0
122,798605.0
123,1592645.0
124,7085.0
125,423817.0
126,5880.0
127,48919.0
128,12445.0
129,11756244.0
130,17108914.0
131,7707.0
132,11798.0
133,23633317.0
134,923.0
135,1620294.0
136,14420.0
137,10604774.0
138,3762145.0
139,2634.0
140,7950.0
141,103831.0
142,3055.0
143,25472.0
144,15157.0
145,8366.0
146,27549.0
147,4003993.0
148,19158.0
149,330279.0
150,28116535.0
151,5172585.0
152,2860.0
153,11984.0
154,41764050.0
155,17170707.0
156,25791.0
157,131671.0
158,3780.0
